age,age__is_outlier,workclass,workclass__is_missing,fnlwgt,fnlwgt__is_outlier,education,education_num,education_num__is_outlier,marital_status,occupation,occupation__is_missing,relationship,race,sex,capital_gain,capital_gain__is_outlier,capital_loss,capital_loss__is_outlier,hours_per_week,hours_per_week__is_outlier,native_country,native_country__is_missing,income
26,0,Private,0,164938,0,HS-grad,9,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
35,0,Local-gov,0,107233,0,HS-grad,9,0,Never-married,Adm-clerical,0,Unmarried,Amer-Indian-Eskimo,Male,0,0,0,0,55,1,United-States,0,<=50K
70,0,Private,0,102610,0,10th,6,0,Married-civ-spouse,Handlers-cleaners,0,Husband,White,Male,0,0,0,0,32,1,United-States,0,<=50K
46,0,Private,0,243190,0,HS-grad,9,0,Married-civ-spouse,Adm-clerical,0,Wife,White,Female,7688,0,0,0,40,0,United-States,0,>50K
32,0,Private,0,286675,0,Some-college,10,0,Never-married,Exec-managerial,0,Not-in-family,White,Male,0,0,0,0,60,1,United-States,0,<=50K
42,0,Private,0,156580,0,Some-college,10,0,Married-civ-spouse,Machine-op-inspct,0,Wife,White,Female,0,0,0,0,37,0,United-States,0,>50K
33,0,Local-gov,0,422718,1,HS-grad,9,0,Married-civ-spouse,Other-service,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
59,0,Private,0,184493,0,Some-college,10,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
38,0,Private,0,275338,0,Bachelors,13,0,Divorced,Sales,0,Unmarried,White,Female,1151,0,0,0,40,0,United-States,0,<=50K
40,0,Private,0,379919,0,Some-college,10,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
28,0,Private,0,137898,0,Assoc-acdm,12,0,Never-married,Sales,0,Own-child,White,Female,0,0,0,0,35,0,United-States,0,<=50K
49,0,Local-gov,0,98738,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
46,0,Private,0,551962,1,HS-grad,9,0,Separated,Handlers-cleaners,0,Unmarried,White,Female,0,0,0,0,50,0,Peru,0,<=50K
54,0,Private,0,163894,0,Some-college,10,0,Married-civ-spouse,Handlers-cleaners,0,Husband,Black,Male,0,0,0,0,40,0,United-States,0,<=50K
22,0,missing,1,22966,0,Some-college,10,0,Married-civ-spouse,missing,1,Husband,White,Male,0,0,0,0,6,1,United-States,0,<=50K
41,0,Local-gov,0,37848,0,HS-grad,9,0,Never-married,Other-service,0,Unmarried,White,Female,0,0,0,0,25,1,United-States,0,<=50K
56,0,Self-emp-not-inc,0,73746,0,Some-college,10,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,>50K
32,0,Private,0,271276,0,HS-grad,9,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,80,1,United-States,0,>50K
46,0,Self-emp-inc,0,283004,0,Assoc-voc,11,0,Divorced,Exec-managerial,0,Unmarried,Asian-Pac-Islander,Female,0,0,0,0,63,1,Thailand,0,<=50K
45,0,Private,0,162494,0,HS-grad,9,0,Never-married,Sales,0,Own-child,White,Female,0,0,0,0,19,1,United-States,0,<=50K
29,0,Private,0,32897,0,HS-grad,9,0,Divorced,Other-service,0,Not-in-family,White,Female,0,0,0,0,25,1,United-States,0,<=50K
61,0,State-gov,0,379885,0,Doctorate,16,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,1902,0,40,0,United-States,0,>50K
60,0,Private,0,187458,0,7th-8th,4,1,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
61,0,State-gov,0,162678,0,5th-6th,3,1,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
52,0,Private,0,131631,0,11th,7,0,Separated,Machine-op-inspct,0,Unmarried,Black,Male,0,0,0,0,40,0,United-States,0,<=50K
49,0,Self-emp-inc,0,109705,0,Some-college,10,0,Divorced,Exec-managerial,0,Unmarried,White,Female,0,0,0,0,32,1,United-States,0,<=50K
36,0,Private,0,102729,0,Some-college,10,0,Never-married,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
30,0,Private,0,349148,0,Bachelors,13,0,Never-married,Prof-specialty,0,Not-in-family,White,Male,0,0,0,0,70,1,United-States,0,<=50K
24,0,Private,0,218215,0,Assoc-voc,11,0,Never-married,Adm-clerical,0,Own-child,White,Female,0,0,0,0,20,1,United-States,0,<=50K
45,0,Private,0,320192,0,1st-4th,2,1,Married-civ-spouse,Other-service,0,Wife,White,Female,0,0,0,0,40,0,United-States,0,<=50K
53,0,Self-emp-not-inc,0,105478,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,2415,0,40,0,United-States,0,>50K
20,0,Private,0,138107,0,HS-grad,9,0,Never-married,Handlers-cleaners,0,Own-child,Black,Male,0,0,0,0,35,0,United-States,0,<=50K
55,0,Private,0,52953,0,HS-grad,9,0,Divorced,Other-service,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
24,0,Self-emp-inc,0,165474,0,Bachelors,13,0,Never-married,Sales,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
38,0,Private,0,215917,0,Some-college,10,0,Married-civ-spouse,Sales,0,Husband,Asian-Pac-Islander,Male,0,0,0,0,40,0,Philippines,0,<=50K
44,0,Federal-gov,0,113597,0,Some-college,10,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,55,1,United-States,0,>50K
23,0,Private,0,218343,0,Assoc-acdm,12,0,Never-married,Sales,0,Own-child,White,Female,0,0,0,0,40,0,United-States,0,<=50K
30,0,Private,0,155343,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,5013,0,0,0,40,0,United-States,0,<=50K
34,0,Private,0,304030,0,HS-grad,9,0,Married-civ-spouse,Adm-clerical,0,Husband,Black,Male,0,0,0,0,40,0,United-States,0,<=50K
60,0,Private,0,198170,0,Some-college,10,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
29,0,Private,0,107458,0,Bachelors,13,0,Never-married,Sales,0,Not-in-family,White,Male,0,0,0,0,50,0,United-States,0,<=50K
34,0,Private,0,104293,0,Bachelors,13,0,Never-married,Adm-clerical,0,Own-child,White,Female,0,0,0,0,40,0,United-States,0,<=50K
42,0,Private,0,259757,0,Bachelors,13,0,Divorced,Prof-specialty,0,Unmarried,White,Male,0,0,653,0,50,0,United-States,0,>50K
31,0,Private,0,29662,0,Some-college,10,0,Never-married,Sales,0,Not-in-family,White,Female,0,0,0,0,60,1,United-States,0,<=50K
52,0,Private,0,206862,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
27,0,Private,0,134890,0,Bachelors,13,0,Never-married,Tech-support,0,Own-child,White,Male,0,0,0,0,50,0,United-States,0,<=50K
26,0,Private,0,259505,0,Some-college,10,0,Never-married,Other-service,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
18,0,Private,0,302859,0,HS-grad,9,0,Never-married,Sales,0,Own-child,White,Male,0,0,0,0,20,1,United-States,0,<=50K
84,1,Private,0,188328,0,HS-grad,9,0,Widowed,Prof-specialty,0,Not-in-family,White,Female,0,0,0,0,16,1,United-States,0,<=50K
25,0,Private,0,281627,0,Masters,14,0,Never-married,Prof-specialty,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
36,0,Self-emp-inc,0,37019,0,HS-grad,9,0,Never-married,Farming-fishing,0,Not-in-family,White,Male,0,0,0,0,50,0,United-States,0,<=50K
29,0,Private,0,349116,0,HS-grad,9,0,Separated,Sales,0,Unmarried,White,Female,0,0,0,0,25,1,United-States,0,<=50K
44,0,Private,0,124747,0,HS-grad,9,0,Married-civ-spouse,Exec-managerial,0,Wife,White,Female,3103,0,0,0,40,0,United-States,0,>50K
27,0,Private,0,193898,0,Bachelors,13,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,>50K
18,0,Self-emp-not-inc,0,132986,0,HS-grad,9,0,Never-married,Farming-fishing,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
51,0,Private,0,141645,0,Some-college,10,0,Separated,Exec-managerial,0,Not-in-family,Black,Female,0,0,0,0,40,0,United-States,0,<=50K
31,0,Private,0,98639,0,HS-grad,9,0,Never-married,Craft-repair,0,Unmarried,White,Male,0,0,0,0,40,0,United-States,0,<=50K
20,0,missing,1,81853,0,Some-college,10,0,Never-married,missing,1,Own-child,Asian-Pac-Islander,Female,0,0,0,0,15,1,United-States,0,<=50K
58,0,Self-emp-not-inc,0,193434,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,20,1,United-States,0,<=50K
26,0,Private,0,258768,0,Some-college,10,0,Never-married,Transport-moving,0,Not-in-family,Black,Male,2174,0,0,0,75,1,United-States,0,<=50K
45,0,Local-gov,0,191776,0,Masters,14,0,Divorced,Prof-specialty,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
31,0,Private,0,152156,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,<=50K
39,0,State-gov,0,114366,0,Bachelors,13,0,Never-married,Prof-specialty,0,Not-in-family,White,Male,0,0,0,0,35,0,United-States,0,<=50K
33,0,Private,0,202642,0,Bachelors,13,0,Separated,Prof-specialty,0,Other-relative,Black,Female,0,0,0,0,40,0,Jamaica,0,<=50K
45,0,Private,0,178922,0,9th,5,0,Never-married,Other-service,0,Not-in-family,White,Female,0,0,0,0,15,1,United-States,0,<=50K
54,0,Private,0,88278,0,Doctorate,16,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,1977,0,50,0,United-States,0,>50K
41,0,Private,0,168293,0,Masters,14,0,Divorced,Exec-managerial,0,Unmarried,White,Female,0,0,0,0,45,0,United-States,0,<=50K
48,0,missing,1,61985,0,9th,5,0,Separated,missing,1,Not-in-family,Amer-Indian-Eskimo,Female,0,0,0,0,20,1,United-States,0,<=50K
52,0,Private,0,122109,0,HS-grad,9,0,Never-married,Prof-specialty,0,Unmarried,White,Female,0,0,323,0,40,0,United-States,0,<=50K
30,0,Private,0,29662,0,Assoc-acdm,12,0,Married-civ-spouse,Other-service,0,Wife,White,Female,0,0,0,0,25,1,United-States,0,>50K
41,0,Private,0,320984,0,Prof-school,15,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,99999,0,0,0,65,1,United-States,0,>50K
46,0,Local-gov,0,329752,0,11th,7,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,30,1,United-States,0,<=50K
34,0,Private,0,241360,0,HS-grad,9,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,40,0,missing,1,<=50K
35,0,Self-emp-not-inc,0,194404,0,Assoc-acdm,12,0,Never-married,Farming-fishing,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
20,0,Private,0,164219,0,HS-grad,9,0,Never-married,Handlers-cleaners,0,Own-child,White,Male,0,0,0,0,45,0,United-States,0,<=50K
20,0,Private,0,88126,0,Some-college,10,0,Never-married,Adm-clerical,0,Own-child,White,Male,0,0,0,0,9,1,England,0,<=50K
32,0,Self-emp-not-inc,0,112115,0,Bachelors,13,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,7688,0,0,0,40,0,United-States,0,>50K
18,0,Private,0,249857,0,Some-college,10,0,Never-married,Other-service,0,Own-child,White,Male,0,0,0,0,20,1,United-States,0,<=50K
44,0,Private,0,67671,0,Some-college,10,0,Married-civ-spouse,Handlers-cleaners,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
26,0,Private,0,523067,1,Some-college,10,0,Never-married,Prof-specialty,0,Own-child,White,Male,0,0,0,0,3,1,El-Salvador,0,<=50K
37,0,Private,0,126675,0,HS-grad,9,0,Never-married,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
49,0,Private,0,142287,0,Some-college,10,0,Married-civ-spouse,Adm-clerical,0,Husband,White,Male,0,0,1902,0,50,0,United-States,0,>50K
37,0,missing,1,299090,0,HS-grad,9,0,Divorced,missing,1,Not-in-family,White,Female,0,0,0,0,30,1,United-States,0,<=50K
58,0,Private,0,519006,1,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,52,0,United-States,0,<=50K
72,0,Private,0,195184,0,HS-grad,9,0,Widowed,Priv-house-serv,0,Unmarried,White,Female,0,0,0,0,12,1,Cuba,0,<=50K
45,0,Private,0,190482,0,Assoc-voc,11,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,76,1,United-States,0,<=50K
19,0,Private,0,27433,0,11th,7,0,Never-married,Handlers-cleaners,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
30,0,Private,0,75573,0,Bachelors,13,0,Never-married,Exec-managerial,0,Not-in-family,White,Female,0,0,0,0,45,0,Germany,0,<=50K
54,0,Local-gov,0,279452,0,HS-grad,9,0,Married-civ-spouse,Farming-fishing,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
54,0,Private,0,169785,0,Some-college,10,0,Divorced,Exec-managerial,0,Not-in-family,White,Female,0,0,0,0,40,0,Italy,0,<=50K
35,0,Private,0,186489,0,9th,5,0,Married-civ-spouse,Handlers-cleaners,0,Husband,White,Male,0,0,0,0,46,0,United-States,0,<=50K
46,0,Private,0,364548,0,Bachelors,13,0,Divorced,Sales,0,Not-in-family,White,Male,8614,0,0,0,40,0,United-States,0,>50K
29,0,Local-gov,0,188909,0,Bachelors,13,0,Never-married,Prof-specialty,0,Own-child,Black,Female,0,0,0,0,42,0,United-States,0,<=50K
72,0,missing,1,117017,0,HS-grad,9,0,Married-civ-spouse,missing,1,Husband,White,Male,0,0,0,0,8,1,United-States,0,<=50K
34,0,missing,1,164309,0,11th,7,0,Married-civ-spouse,missing,1,Wife,White,Female,0,0,0,0,8,1,United-States,0,<=50K
25,0,Private,0,113099,0,HS-grad,9,0,Separated,Craft-repair,0,Not-in-family,Black,Male,0,0,0,0,40,0,United-States,0,<=50K
45,0,Private,0,44489,0,HS-grad,9,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,<=50K
49,0,Private,0,102583,0,Some-college,10,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,1848,0,44,0,United-States,0,>50K
22,0,missing,1,228480,0,HS-grad,9,0,Married-civ-spouse,missing,1,Own-child,White,Female,0,0,0,0,20,1,United-States,0,<=50K
41,0,Federal-gov,0,193882,0,HS-grad,9,0,Never-married,Adm-clerical,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
34,0,Self-emp-not-inc,0,156809,0,Some-college,10,0,Never-married,Craft-repair,0,Not-in-family,White,Male,0,0,1504,0,60,1,United-States,0,<=50K
53,0,Private,0,276515,0,Bachelors,13,0,Never-married,Exec-managerial,0,Own-child,White,Male,0,0,0,0,40,0,Cuba,0,<=50K
23,0,Private,0,159709,0,HS-grad,9,0,Divorced,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
25,0,Private,0,137645,0,Bachelors,13,0,Never-married,Sales,0,Not-in-family,Black,Female,0,0,0,0,40,0,United-States,0,<=50K
27,0,Private,0,198286,0,Some-college,10,0,Never-married,Other-service,0,Not-in-family,White,Female,0,0,0,0,34,0,United-States,0,<=50K
42,0,Private,0,310632,0,Some-college,10,0,Married-civ-spouse,Craft-repair,0,Husband,Black,Male,0,0,0,0,40,0,United-States,0,>50K
35,0,Private,0,148015,0,Bachelors,13,0,Never-married,Sales,0,Own-child,Black,Female,0,0,0,0,40,0,United-States,0,<=50K
26,0,Private,0,247025,0,HS-grad,9,0,Never-married,Protective-serv,0,Unmarried,White,Male,0,0,0,0,44,0,United-States,0,<=50K
43,0,Private,0,163455,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
44,0,Private,0,210525,0,Some-college,10,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
53,0,Private,0,178356,0,Assoc-acdm,12,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,2407,0,0,0,99,1,United-States,0,<=50K
45,0,Private,0,99179,0,11th,7,0,Widowed,Adm-clerical,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
55,0,Private,0,229029,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,15024,0,0,0,48,0,United-States,0,>50K
62,0,Self-emp-not-inc,0,71467,0,Bachelors,13,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,55,1,United-States,0,>50K
17,0,Private,0,134480,0,11th,7,0,Never-married,Priv-house-serv,0,Own-child,White,Female,0,0,0,0,25,1,United-States,0,<=50K
33,0,Private,0,117983,0,HS-grad,9,0,Never-married,Adm-clerical,0,Not-in-family,White,Female,0,0,0,0,41,0,United-States,0,<=50K
45,0,Private,0,474617,1,HS-grad,9,0,Divorced,Sales,0,Unmarried,Black,Male,5455,0,0,0,40,0,United-States,0,<=50K
31,0,State-gov,0,181824,0,Bachelors,13,0,Married-civ-spouse,Prof-specialty,0,Wife,White,Female,0,0,1902,0,35,0,United-States,0,>50K
48,0,Private,0,34845,0,HS-grad,9,0,Divorced,Craft-repair,0,Other-relative,White,Male,0,0,0,0,40,0,United-States,0,<=50K
25,0,Local-gov,0,476599,1,Bachelors,13,0,Never-married,Prof-specialty,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
28,0,Private,0,109001,0,Masters,14,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,38,0,United-States,0,>50K
24,0,Private,0,94395,0,Some-college,10,0,Never-married,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
20,0,Private,0,115057,0,HS-grad,9,0,Never-married,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
42,0,Private,0,110028,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
46,0,Private,0,306183,0,HS-grad,9,0,Never-married,Adm-clerical,0,Unmarried,White,Female,0,0,0,0,37,0,United-States,0,<=50K
65,0,Private,0,94552,0,Some-college,10,0,Divorced,Adm-clerical,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
44,0,Private,0,118550,0,HS-grad,9,0,Divorced,Other-service,0,Unmarried,White,Female,0,0,0,0,33,0,United-States,0,<=50K
44,0,Private,0,240043,0,10th,6,0,Married-spouse-absent,Adm-clerical,0,Unmarried,Black,Female,0,0,0,0,30,1,United-States,0,<=50K
17,0,Private,0,369909,0,10th,6,0,Never-married,Other-service,0,Own-child,White,Male,0,0,0,0,20,1,United-States,0,<=50K
27,0,Private,0,279608,0,5th-6th,3,1,Married-civ-spouse,Farming-fishing,0,Husband,White,Male,0,0,0,0,40,0,Mexico,0,<=50K
72,0,Without-pay,0,121004,0,HS-grad,9,0,Married-civ-spouse,Other-service,0,Husband,White,Male,0,0,0,0,55,1,United-States,0,<=50K
39,0,Private,0,198654,0,Prof-school,15,0,Married-civ-spouse,Prof-specialty,0,Husband,Asian-Pac-Islander,Male,0,0,2415,0,67,1,India,0,>50K
24,0,missing,1,151153,0,Some-college,10,0,Never-married,missing,1,Not-in-family,Asian-Pac-Islander,Male,99999,0,0,0,50,0,South,0,>50K
60,0,Federal-gov,0,21876,0,Some-college,10,0,Divorced,Prof-specialty,0,Not-in-family,Amer-Indian-Eskimo,Female,0,0,0,0,40,0,United-States,0,<=50K
48,0,Private,0,47686,0,11th,7,0,Married-civ-spouse,Other-service,0,Wife,White,Female,0,0,0,0,40,0,United-States,0,<=50K
55,0,State-gov,0,181641,0,Some-college,10,0,Divorced,Prof-specialty,0,Not-in-family,Black,Female,0,0,0,0,37,0,United-States,0,<=50K
61,0,missing,1,187636,0,Bachelors,13,0,Divorced,missing,1,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
17,0,Private,0,232900,0,11th,7,0,Never-married,Handlers-cleaners,0,Own-child,White,Male,0,0,0,0,25,1,United-States,0,<=50K
55,0,Private,0,24694,0,Some-college,10,0,Divorced,Prof-specialty,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
34,0,Private,0,112212,0,HS-grad,9,0,Married-civ-spouse,Adm-clerical,0,Husband,White,Male,0,0,1485,0,40,0,United-States,0,<=50K
46,0,Private,0,72896,0,9th,5,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,43,0,United-States,0,<=50K
55,0,Private,0,105582,0,HS-grad,9,0,Married-civ-spouse,Handlers-cleaners,0,Husband,White,Male,3103,0,0,0,40,0,United-States,0,>50K
36,0,Private,0,183612,0,HS-grad,9,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,1977,0,40,0,United-States,0,>50K
22,0,Private,0,83315,0,HS-grad,9,0,Never-married,Adm-clerical,0,Unmarried,White,Male,0,0,0,0,40,0,United-States,0,<=50K
50,0,Private,0,217577,0,HS-grad,9,0,Widowed,Machine-op-inspct,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
28,0,Private,0,33798,0,12th,8,0,Never-married,Transport-moving,0,Not-in-family,White,Male,0,0,0,0,50,0,United-States,0,<=50K
53,0,Local-gov,0,164300,0,Bachelors,13,0,Divorced,Adm-clerical,0,Unmarried,White,Female,0,0,0,0,38,0,Dominican-Republic,0,<=50K
49,0,Self-emp-not-inc,0,43479,0,Some-college,10,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
33,0,Self-emp-not-inc,0,295621,0,Bachelors,13,0,Married-civ-spouse,Prof-specialty,0,Husband,Black,Male,0,0,0,0,25,1,United-States,0,>50K
25,0,Private,0,169100,0,Masters,14,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
67,0,Private,0,222899,0,Assoc-voc,11,0,Divorced,Prof-specialty,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
32,0,Private,0,248584,0,HS-grad,9,0,Never-married,Farming-fishing,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
34,0,Private,0,66309,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,35,0,United-States,0,<=50K
21,0,Private,0,195532,0,HS-grad,9,0,Never-married,Adm-clerical,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
29,0,State-gov,0,267989,0,Bachelors,13,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,>50K
24,0,Private,0,241523,0,HS-grad,9,0,Married-civ-spouse,Other-service,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,>50K
25,0,Private,0,122175,0,HS-grad,9,0,Never-married,Handlers-cleaners,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
23,0,missing,1,86337,0,Some-college,10,0,Never-married,missing,1,Not-in-family,White,Female,0,0,0,0,15,1,United-States,0,<=50K
37,0,Private,0,196529,0,Some-college,10,0,Widowed,Other-service,0,Not-in-family,White,Female,2354,0,0,0,40,0,missing,1,<=50K
25,0,Private,0,60358,0,Bachelors,13,0,Never-married,Exec-managerial,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
24,0,Private,0,201680,0,HS-grad,9,0,Never-married,Craft-repair,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
31,0,Private,0,509364,1,5th-6th,3,1,Never-married,Machine-op-inspct,0,Not-in-family,White,Male,0,0,0,0,45,0,Mexico,0,<=50K
26,0,Private,0,29957,0,Masters,14,0,Never-married,Tech-support,0,Other-relative,White,Male,0,0,0,0,25,1,United-States,0,<=50K
71,0,Private,0,105200,0,HS-grad,9,0,Married-civ-spouse,Protective-serv,0,Husband,White,Male,6767,0,0,0,20,1,United-States,0,<=50K
45,0,Private,0,331643,0,Some-college,10,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
18,0,Private,0,36275,0,HS-grad,9,0,Never-married,Craft-repair,0,Own-child,White,Male,0,0,0,0,25,1,United-States,0,<=50K
22,0,Private,0,460835,1,HS-grad,9,0,Never-married,Craft-repair,0,Own-child,White,Male,0,0,0,0,55,1,United-States,0,<=50K
53,0,Private,0,126592,0,Some-college,10,0,Married-civ-spouse,Craft-repair,0,Husband,Black,Male,7688,0,0,0,40,0,United-States,0,>50K
